phone_access_id,phone_id,access_time,action
2533,352217050128010,"2013-11-20 07:30:42",open
2534,352900050374763,"2013-11-20 08:06:16",open
2535,861138029998982,"2013-11-20 08:27:34",open
2536,355546050406282,"2013-11-20 09:29:06",open
2537,863756010787276,"2013-11-20 13:33:16",open
2538,863756010787276,"2013-11-20 13:33:33",AD2
2539,353918056112093,"2013-11-21 01:48:39",open
2540,353918056112093,"2013-11-21 01:48:41",AD1
2541,353918056112093,"2013-11-21 01:48:45",AD2
2542,353918056112093,"2013-11-21 01:48:49",AD3
2543,353918056112093,"2013-11-21 01:53:39",hlgwMeiShi
2544,352900050374763,"2013-11-21 06:22:10",open
2545,A00000433C1C1E,"2013-11-21 07:10:19",open
2546,A00000433C1C1E,"2013-11-21 07:11:02",hlgwShengHuo
2547,A00000433C1C1E,"2013-11-21 07:11:41",hlgwShengHuo
2548,A00000433C1C1E,"2013-11-21 07:12:04",hlgwMeiShi
2549,A00000433C1C1E,"2013-11-21 09:37:31",open
2550,356131050828832,"2013-11-21 10:24:26",open
2551,861022001903253,"2013-11-21 10:30:39",open
2552,861022001903253,"2013-11-21 10:30:45",scan1
2553,355383052982718,"2013-11-21 10:41:33",open
2554,355383052982718,"2013-11-21 10:41:37",scan1
2555,355383052982718,"2013-11-21 10:41:52",scan2
2556,355383052982718,"2013-11-21 10:42:14",scan1
2557,355383052982718,"2013-11-21 10:42:58",scan2
2558,861022001903253,"2013-11-21 11:55:34",scan2
2559,A0000044564413,"2013-11-21 12:22:49",open
2560,356131050828832,"2013-11-21 12:38:48",open
2561,356131050828832,"2013-11-21 12:38:57",scan1
2562,356131050828832,"2013-11-21 12:39:12",scan2
2563,99000310045678,"2013-11-21 23:30:40",open
2564,99000310045678,"2013-11-21 23:31:10",AD1
2565,352217050128010,"2013-11-22 01:35:11",open
2566,352343056295619,"2013-11-22 10:11:01",open
2567,861022004849347,"2013-11-22 10:26:15",open
2568,861022004849347,"2013-11-22 10:29:33",hlgwMeiShi
2569,861022004849347,"2013-11-22 12:33:59",open
2570,A1000001034FE6,"2013-11-22 13:01:10",open
2571,A00000455AFA3B,"2013-11-22 13:06:05",open
2572,357555050557091,"2013-11-22 22:23:49",open
2573,99000310610718,"2013-11-23 00:59:28",open
2574,99000310610718,"2013-11-23 00:59:37",AD2
2575,355546050422461,"2013-11-23 03:14:34",open
2576,355546050422461,"2013-11-23 03:14:57",open
2577,355546050422461,"2013-11-23 03:15:07",scan1
2578,355546050422461,"2013-11-23 03:15:25",open
2579,355546050422461,"2013-11-23 03:15:32",scan1
2580,355546050422461,"2013-11-23 03:15:58",open
2581,355546050422461,"2013-11-23 03:16:09",scan2
2582,355546050422461,"2013-11-23 04:54:22",open
2583,A0000043FF2FE1,"2013-11-23 05:05:45",open
2584,356131050828832,"2013-11-23 05:42:49",open
2585,356131050828832,"2013-11-23 05:43:05",scan1
2586,356131050828832,"2013-11-23 06:16:33",scan2
2587,356131050828832,"2013-11-23 06:16:39",scan2
2588,356131050828832,"2013-11-23 06:16:51",scan2
2589,355666052905824,"2013-11-23 07:11:55",open
2590,355666052905824,"2013-11-23 07:12:01",scan1
2591,355056053300920,"2013-11-23 07:17:16",open
2592,355056053300920,"2013-11-23 07:17:22",scan1
2593,355056053300920,"2013-11-23 07:17:26",open
2594,355056053300920,"2013-11-23 07:17:37",scan1
2595,355056053300920,"2013-11-23 07:17:39",open
2596,355056053300920,"2013-11-23 07:17:45",scan1
2597,355056053300920,"2013-11-23 07:17:49",open
2598,355056053300920,"2013-11-23 07:17:58",scan2
2599,355056053300920,"2013-11-23 07:18:00",open
2600,355056053300920,"2013-11-23 07:24:07",open
2601,355056053300920,"2013-11-23 07:27:13",hlgwMeiShi
2602,869630014594976,"2013-11-23 09:01:11",open
2603,355056053300920,"2013-11-23 09:01:22",open
2604,869630014594976,"2013-11-23 09:01:39",hlgwDianYing
2605,354833052525744,"2013-11-23 09:02:53",open
2606,354833052525744,"2013-11-23 09:03:14",open
2607,354833052525744,"2013-11-23 09:03:31",open
2608,354833052525744,"2013-11-23 09:03:36",scan1
2609,869630014594976,"2013-11-23 09:03:38",hlgwDianYing
2610,354833052525744,"2013-11-23 09:03:41",open
2611,354833052525744,"2013-11-23 09:03:48",scan2
2612,A00000491DAEB5,"2013-11-23 09:12:35",open
2613,A00000491DAEB5,"2013-11-23 09:12:52",open
2614,A00000491DAEB5,"2013-11-23 09:12:57",scan1
2615,A00000491DAEB5,"2013-11-23 09:13:29",hlgwMeiShi
2616,A00000491DAEB5,"2013-11-23 09:14:53",hlgwDianYing
2617,A00000491DAEB5,"2013-11-23 09:14:55",hlgwShengHuo
2618,A00000491DAEB5,"2013-11-23 09:15:29",hlgwDianYing
2619,A00000491DAEB5,"2013-11-23 09:15:32",hlgwMeiShi
2620,A00000491DAEB5,"2013-11-23 09:16:02",hlgwMeiShi
2621,861022004849347,"2013-11-23 10:16:15",open
2622,861022004849347,"2013-11-23 10:16:24",scan1
2623,861022004849347,"2013-11-23 10:16:43",scan1
2624,861022004849347,"2013-11-23 10:18:01",scan1
2625,861138029998982,"2013-11-23 10:32:26",open
2626,861138029998982,"2013-11-23 10:32:36",scan1
2627,861138029998982,"2013-11-23 10:32:52",AD3
2628,354666059895458,"2013-11-23 11:19:21",open
2629,354666059895458,"2013-11-23 11:21:17",scan1
2630,354666059895458,"2013-11-23 11:21:31",open
2631,354666059895458,"2013-11-23 11:21:37",scan1
2632,354666059895458,"2013-11-23 11:21:54",open
2633,354666059895458,"2013-11-23 11:22:04",scan1
2634,354666059895458,"2013-11-23 11:22:16",open
2635,354666059895458,"2013-11-23 11:22:27",scan2
2636,354666059895458,"2013-11-23 11:22:42",open
2637,869630014594976,"2013-11-23 11:23:13",open
2638,869630014594976,"2013-11-23 11:23:17",scan1
2639,869630014594976,"2013-11-23 11:31:14",hlgwDianYing
2640,869630014594976,"2013-11-23 11:33:03",hlgwDianYing
2641,352167058580714,"2013-11-23 11:41:21",open
2642,352167058580714,"2013-11-23 11:41:27",hlgwDianYing
2643,352167058580714,"2013-11-23 11:42:10",hlgwDianYing
2644,352167058580714,"2013-11-23 11:43:14",hlgwDianYing
2645,352167058580714,"2013-11-23 11:43:37",hlgwDianYing
2646,352167058580714,"2013-11-23 11:45:13",hlgwShengHuo
2647,352167058580714,"2013-11-23 11:45:29",hlgwDianYing
2648,355666052905824,"2013-11-23 12:02:19",scan2
2649,355666052905824,"2013-11-23 12:05:59",scan2
2650,355666052905824,"2013-11-23 12:07:43",scan2
2651,861138029998982,"2013-11-23 12:43:36",open
2652,869630014594976,"2013-11-23 12:49:36",hlgwDianYing
2653,355546051104787,"2013-11-23 12:50:41",open
2654,355546051104787,"2013-11-23 12:50:53",scan1
2655,355546051104787,"2013-11-23 12:51:18",open
2656,355546051104787,"2013-11-23 12:51:26",scan1
2657,355546051104787,"2013-11-23 12:51:42",open
2658,355546051104787,"2013-11-23 12:51:49",scan1
2659,A000004902A191,"2013-11-23 13:17:09",open
2660,354666059895458,"2013-11-23 13:25:51",open
2661,357523054344023,"2013-11-23 13:26:14",open
2662,357523054344023,"2013-11-23 13:28:53",hlgwMeiShi
2663,A00000491DAEB5,"2013-11-23 14:00:32",scan2
2664,358094050397166,"2013-11-23 15:03:40",open
2665,358094050397166,"2013-11-23 15:04:57",open
2666,358094050397166,"2013-11-23 15:05:02",scan1
2667,358094050397166,"2013-11-23 15:05:31",scan2
2668,358094050397166,"2013-11-23 15:07:53",open
2669,358094050397166,"2013-11-23 15:07:57",scan2
2670,352315051603286,"2013-11-23 15:09:01",open
2671,A1000035DD3015,"2013-11-23 21:49:49",open
2672,99000310045678,"2013-11-24 00:22:24",open
2673,353867051245665,"2013-11-24 03:22:36",open
2674,353867051245665,"2013-11-24 03:22:42",scan1
2675,353867051245665,"2013-11-24 03:23:04",open
2676,353867051245665,"2013-11-24 03:23:13",scan1
2677,354666053836532,"2013-11-24 03:33:29",open
2678,354666053836532,"2013-11-24 03:33:35",scan1
2679,354666053836532,"2013-11-24 03:33:57",open
2680,354666053836532,"2013-11-24 03:34:03",scan1
2681,354666053836532,"2013-11-24 03:34:15",open
2682,354666053836532,"2013-11-24 03:34:30",scan2
2683,A000003072AB11,"2013-11-24 03:39:26",open
2684,A000003072AB11,"2013-11-24 03:39:49",scan1
2685,A000003072AB11,"2013-11-24 03:40:33",open
2686,A000003072AB11,"2013-11-24 03:40:41",scan1
2687,357523052713658,"2013-11-24 03:46:42",open
2688,357523052713658,"2013-11-24 03:47:04",open
2689,357523052713658,"2013-11-24 03:47:28",open
2690,359092053048843,"2013-11-24 04:03:21",open
2691,359092053048843,"2013-11-24 04:03:53",scan1
2692,861138029998982,"2013-11-24 04:14:17",open
2693,861138029998982,"2013-11-24 04:14:23",scan1
2694,353867051245665,"2013-11-24 04:25:00",open
2695,354666059895458,"2013-11-24 04:36:11",open
2696,353867051245665,"2013-11-24 04:36:29",open
2697,353867051245665,"2013-11-24 04:36:53",scan2
2698,A00000455C5AAF,"2013-11-24 05:03:41",open
2699,A1000005435EE8,"2013-11-24 06:07:46",open
2700,A1000005435EE8,"2013-11-24 06:09:00",hlgwMeiShi
2701,355868051589704,"2013-11-24 06:26:18",open
2702,355868051589704,"2013-11-24 06:26:38",hlgwShengHuo
2703,A000002EA8729C,"2013-11-24 07:14:09",open
2704,A000002EA8729C,"2013-11-24 07:14:33",scan1
2705,A000002EA8729C,"2013-11-24 07:15:36",open
2706,A000002EA8729C,"2013-11-24 07:15:43",scan2
2707,A000002EA8729C,"2013-11-24 07:47:51",open
2708,A000002EA8729C,"2013-11-24 07:47:59",scan2
2709,A0000042D2FA27,"2013-11-24 07:48:23",open
2710,A0000042D2FA27,"2013-11-24 07:48:40",AD2
2711,A0000042D2FA27,"2013-11-24 07:49:03",open
2712,A1000035DC75CB,"2013-11-24 07:57:11",open
2713,861022007050554,"2013-11-24 07:57:20",open
2714,A1000035DC75CB,"2013-11-24 07:57:33",open
2715,99000033387553,"2013-11-24 08:46:34",open
2716,99000033387553,"2013-11-24 09:25:28",open
2717,99000033387553,"2013-11-24 09:25:35",scan1
2718,99000033387553,"2013-11-24 09:25:57",scan2
2719,358021059499339,"2013-11-24 09:40:10",open
2720,358021059499339,"2013-11-24 09:40:18",scan1
2721,358021059499339,"2013-11-24 09:40:38",scan2
2722,358021059499339,"2013-11-24 09:40:46",scan1
2723,357784051673901,"2013-11-24 10:21:30",open
2724,357784051673901,"2013-11-24 10:21:39",hlgwMeiShi
2725,A100001BB3FCC2,"2013-11-24 11:15:15",open
2726,A100001BB3FCC2,"2013-11-24 11:55:16",open
2727,A100001BB3FCC2,"2013-11-24 11:55:20",AD1
2728,A100001BB3FCC2,"2013-11-24 11:55:47",hlgwMeiShi
2729,861022004849347,"2013-11-24 12:05:00",open
2730,358021059499339,"2013-11-24 12:05:58",open
2731,358021059499339,"2013-11-24 12:06:16",scan2
2732,358021059499339,"2013-11-24 12:07:30",scan2
2733,355868051589704,"2013-11-24 12:16:24",open
2734,355868051589704,"2013-11-24 12:16:30",hlgwMeiShi
2735,355867050942344,"2013-11-24 12:20:29",open
2736,355867050942344,"2013-11-24 12:20:33",scan1
2737,355867050942344,"2013-11-24 12:20:50",scan2
2738,352167058580714,"2013-11-25 00:00:19",open
2739,352167058580714,"2013-11-25 00:00:23",hlgwDianYing
2740,357512051925033,"2013-11-25 08:02:56",open
2741,A1000032851D641,"2013-11-25 08:57:46",open
2742,A1000032851D641,"2013-11-25 09:00:05",open
2743,A1000032851D641,"2013-11-25 09:01:45",open
2744,A1000032851D641,"2013-11-25 09:02:50",open
2745,A1000032851D641,"2013-11-25 09:05:21",open
2746,A1000032851D641,"2013-11-25 09:05:40",scan1
2747,A1000032851D641,"2013-11-25 09:07:46",scan1
2748,A1000032851D641,"2013-11-25 09:15:01",AD1
2749,A1000032851D641,"2013-11-25 09:25:28",open
2750,A1000032851D641,"2013-11-25 09:25:46",scan1
2751,A1000032851D641,"2013-11-25 09:25:50",AD1
2752,A1000032851D641,"2013-11-25 09:29:37",open
2753,A1000032851D641,"2013-11-25 09:29:50",open
2754,A1000032851D641,"2013-11-25 09:34:10",open
2755,A1000032851D641,"2013-11-25 09:34:22",AD1
2756,A1000032851D641,"2013-11-25 09:34:32",AD1
2757,A1000032851D641,"2013-11-25 09:34:56",AD1
2758,A1000032851D641,"2013-11-25 09:34:58",AD1
2759,A1000032851D641,"2013-11-25 09:35:01",AD1
2760,A1000032851D641,"2013-11-25 10:00:02",open
2761,A1000032851D641,"2013-11-25 10:00:16",AD1
2762,A1000032851D641,"2013-11-25 10:05:34",open
2763,A1000032851D641,"2013-11-25 10:06:14",AD1
2764,A1000032851D641,"2013-11-25 10:06:25",AD1
2765,A1000032851D641,"2013-11-25 10:06:27",AD1
2766,A1000032851D641,"2013-11-25 10:06:29",AD1
2767,A1000032851D641,"2013-11-25 10:06:31",AD1
2768,A1000032851D641,"2013-11-25 10:06:33",AD1
2769,A1000032851D641,"2013-11-25 10:08:07",AD1
2770,A1000032851D641,"2013-11-25 10:08:14",open
2771,A1000032851D641,"2013-11-25 10:10:59",open
2772,A1000032851D641,"2013-11-25 10:11:04",AD1
2773,A1000032851D641,"2013-11-25 10:11:09",AD1
2774,A1000032851D641,"2013-11-25 10:11:53",AD1
2775,A1000032851D641,"2013-11-25 10:12:03",AD1
2776,A1000032851D641,"2013-11-25 10:12:06",AD1
2777,A1000032851D641,"2013-11-25 10:20:35",open
2778,A1000032851D641,"2013-11-25 10:20:40",AD1
2779,A1000032851D641,"2013-11-25 10:20:54",scan1
2780,A1000032851D641,"2013-11-25 10:21:17",scan2
2781,A1000032851D641,"2013-11-25 10:29:19",open
2782,A1000032851D641,"2013-11-25 10:29:29",AD1
2783,A1000032851D641,"2013-11-25 10:29:35",AD2
2784,A1000032851D641,"2013-11-25 10:29:39",AD3
2785,A1000032851D641,"2013-11-25 10:32:37",AD1
2786,A1000032851D641,"2013-11-25 10:32:47",AD1
2787,A1000032851D641,"2013-11-25 10:32:53",AD1
2788,A1000032851D641,"2013-11-25 10:47:07",open
2789,A1000032851D641,"2013-11-25 10:50:48",open
2790,A1000032851D641,"2013-11-25 10:50:58",open
2791,A1000032851D641,"2013-11-25 10:51:07",open
2792,A1000032851D641,"2013-11-25 10:56:56",open
2793,A1000032851D641,"2013-11-25 10:57:38",open
2794,A1000032851D641,"2013-11-25 11:00:30",open
2795,A1000032851D641,"2013-11-25 11:01:32",AD1
2796,A1000032851D641,"2013-11-25 11:02:38",AD1
2797,A1000032851D641,"2013-11-25 11:02:57",AD2
2798,A1000032851D641,"2013-11-25 11:02:59",AD3
2799,A1000032851D641,"2013-11-25 11:06:43",scan2
2800,352167058580714,"2013-11-25 12:08:43",open
2801,352167058580714,"2013-11-25 12:09:33",hlgwMeiShi
2802,352167058580714,"2013-11-25 12:09:44",hlgwMeiShi
2803,353718053389599,"2013-11-25 13:16:32",open
2804,A00000433C1C1E,"2013-11-26 04:20:57",open
2805,99000310045678,"2013-11-26 09:21:01",open
2806,99000310131855,"2013-11-26 09:31:04",open
2807,99000310131855,"2013-11-26 11:15:55",open
2808,99000310131855,"2013-11-26 11:16:03",scan1
2809,99000310131855,"2013-11-26 11:16:23",scan2
2810,A0000044BD6578,"2013-11-26 13:26:24",open
2811,A1000017DA32E3,"2013-11-26 14:18:45",open
2812,A1000001034FE6,"2013-11-27 00:49:48",open
2813,A000002EA8729C,"2013-11-27 08:16:10",open
2814,869750010481190,"2013-11-27 08:32:23",open
2815,869750010481190,"2013-11-27 08:32:29",scan1
2816,354273051627631,"2013-11-27 09:43:14",open
2817,99000316233522,"2013-11-27 10:44:36",open
2818,99000316233522,"2013-11-27 10:44:55",scan1
2819,99000316233522,"2013-11-27 10:45:10",scan1
2820,869750010481190,"2013-11-27 11:35:45",open
2821,869750010481190,"2013-11-27 11:36:38",scan2
2822,D31274097F894DF7BA4963EF938C3EC6,"2013-11-27 12:03:02",open
2823,D31274097F894DF7BA4963EF938C3EC6,"2013-11-27 12:03:04",scan1
2824,D31274097F894DF7BA4963EF938C3EC6,"2013-11-27 12:05:55",open
2825,D31274097F894DF7BA4963EF938C3EC6,"2013-11-27 12:06:03",scan1
2826,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-27 12:06:49",open
2827,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-27 12:06:53",scan1
2828,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-27 12:15:07",open
2829,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-27 12:15:07",scan2
2830,A1000017DA32E3,"2013-11-27 12:21:40",open
2831,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-27 12:24:51",scan1
2832,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-27 12:25:13",scan2
2833,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-27 12:25:44",scan2
2834,A000004048E5A5,"2013-11-27 12:39:43",open
2835,A000004048E5A5,"2013-11-27 12:39:50",scan1
2836,A000004048E5A5,"2013-11-27 12:40:01",scan1
2837,A000004048E5A5,"2013-11-27 13:13:06",hlgwShengHuo
2838,0B3C6CBD3E9649B1B628218B2CCA95DD,"2013-11-27 15:12:17",open
2839,0B3C6CBD3E9649B1B628218B2CCA95DD,"2013-11-27 15:12:26",scan1
2840,0B3C6CBD3E9649B1B628218B2CCA95DD,"2013-11-27 15:15:29",open
2841,0B3C6CBD3E9649B1B628218B2CCA95DD,"2013-11-27 15:21:08",open
2842,0B3C6CBD3E9649B1B628218B2CCA95DD,"2013-11-27 15:21:22",scan1
2843,0B3C6CBD3E9649B1B628218B2CCA95DD,"2013-11-27 15:21:35",scan1
2844,0B3C6CBD3E9649B1B628218B2CCA95DD,"2013-11-27 15:25:47",scan1
2845,660EF109EECE483CB20A843579D9487A,"2013-11-27 15:26:23",open
2846,660EF109EECE483CB20A843579D9487A,"2013-11-27 15:26:24",scan1
2847,660EF109EECE483CB20A843579D9487A,"2013-11-27 15:31:56",open
2848,660EF109EECE483CB20A843579D9487A,"2013-11-27 15:32:05",scan1
2849,AD6B7C38B617480BB6CFD6D69E8F7FE6,"2013-11-27 15:38:12",open
2850,AD6B7C38B617480BB6CFD6D69E8F7FE6,"2013-11-27 15:38:15",scan1
2851,AD6B7C38B617480BB6CFD6D69E8F7FE6,"2013-11-27 15:40:06",scan1
2852,AD6B7C38B617480BB6CFD6D69E8F7FE6,"2013-11-27 15:40:27",scan1
2853,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 15:55:39",open
2854,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 15:55:48",scan1
2855,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 15:56:26",scan1
2856,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 15:56:32",scan1
2857,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 15:56:39",scan1
2858,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:00:01",open
2859,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:00:03",scan1
2860,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:00:10",scan1
2861,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:00:16",scan1
2862,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:04:38",open
2863,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:04:44",scan1
2864,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:06:15",open
2865,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:06:24",scan1
2866,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:08:55",open
2867,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:09:17",scan1
2868,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:11:18",open
2869,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 16:11:19",scan1
2870,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 17:44:46",open
2871,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 17:44:48",scan1
2872,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 17:45:44",open
2873,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-27 17:45:46",scan1
2874,357523052713658,"2013-11-27 23:06:50",open
2875,354666055474795,"2013-11-28 06:33:12",open
2876,A0000043FF2FE1,"2013-11-28 08:01:42",open
2877,A0000043FF2FE1,"2013-11-28 08:01:49",scan1
2878,A0000043FF2FE1,"2013-11-28 08:13:05",scan2
2879,A0000043FF2FE1,"2013-11-28 08:13:48",scan2
2880,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:25:04",open
2881,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:25:04",scan1
2882,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:26:09",open
2883,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:26:10",scan1
2884,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:28:18",scan1
2885,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:34:13",open
2886,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:34:16",scan1
2887,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:35:27",open
2888,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:35:35",scan1
2889,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:37:00",open
2890,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:37:04",scan1
2891,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:37:29",scan1
2892,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:38:11",open
2893,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-28 08:38:12",scan1
2894,A1000005435EE8,"2013-11-28 09:48:11",open
2895,A1000005435EE8,"2013-11-28 09:48:27",scan1
2896,863388022106772,"2013-11-28 09:55:39",open
2897,863388022106772,"2013-11-28 10:13:16",scan1
2898,863388022106772,"2013-11-28 10:13:21",scan1
2899,863388022106772,"2013-11-28 10:23:53",scan2
2900,863388022106772,"2013-11-28 10:29:27",open
2901,A1000035DD3015,"2013-11-28 10:48:09",open
2902,A1000035DD3015,"2013-11-28 10:48:34",scan1
2903,A1000032851D641,"2013-11-28 10:49:14",open
2904,A1000032851D641,"2013-11-28 10:49:39",scan1
2905,A1000032851D641,"2013-11-28 10:49:47",scan2
2906,99000316233522,"2013-11-28 10:57:06",open
2907,99000316233522,"2013-11-28 10:57:53",scan1
2908,99000316233522,"2013-11-28 10:58:10",scan2
2909,861022004849347,"2013-11-28 12:18:00",open
2910,A00000452BDF3F,"2013-11-28 13:04:04",open
2911,A00000452BDF3F,"2013-11-28 13:04:44",open
2912,A1000035DD3015,"2013-11-28 13:10:14",scan2
2913,356812047174147,"2013-11-28 14:08:13",open
2914,A1000005435EE8,"2013-11-28 14:32:20",open
2915,A0000038162359,"2013-11-29 03:46:45",open
2916,A0000038162359,"2013-11-29 03:47:20",hlgwMeiShi
2917,A0000038162359,"2013-11-29 03:47:27",hlgwMeiShi
2918,A0000043FF2FE1,"2013-11-29 04:01:47",open
2919,869331010009974,"2013-11-29 05:00:47",open
2920,869331010009974,"2013-11-29 05:02:01",hlgwShengHuo
2921,3201C3E9AA2B46A3A40BD55BFB866450,"2013-11-29 05:48:29",open
2922,860505021050957,"2013-11-29 08:21:49",open
2923,A000002C8FE2A6,"2013-11-29 10:26:42",open
2924,A000002C8FE2A6,"2013-11-29 10:27:27",scan1
2925,A000002C8FE2A6,"2013-11-29 10:28:27",open
2926,A000002C8FE2A6,"2013-11-29 10:28:40",scan1
2927,A000002C8FE2A6,"2013-11-29 10:28:49",open
2928,A000002C8FE2A6,"2013-11-29 10:29:02",scan1
2929,A000002C8FE2A6,"2013-11-29 10:29:09",open
2930,A000002C8FE2A6,"2013-11-29 10:29:17",scan1
2931,A000002C8FE2A6,"2013-11-29 10:29:23",open
2932,A000002C8FE2A6,"2013-11-29 10:29:32",scan1
2933,A000002C8FE2A6,"2013-11-29 10:29:37",open
2934,A000002C8FE2A6,"2013-11-29 10:29:44",scan1
2935,A000002C8FE2A6,"2013-11-29 10:30:28",open
2936,A000002C8FE2A6,"2013-11-29 10:30:54",open
2937,357656051518338,"2013-11-29 10:30:57",open
2938,A000002C8FE2A6,"2013-11-29 10:31:01",scan1
2939,A000002C8FE2A6,"2013-11-29 10:31:30",open
2940,A000002C8FE2A6,"2013-11-29 10:31:36",scan1
2941,357656051518338,"2013-11-29 10:31:42",hlgwDianYing
2942,A000002C8FE2A6,"2013-11-29 10:32:56",open
2943,A000002C8FE2A6,"2013-11-29 10:33:23",scan1
2944,357656051518338,"2013-11-29 10:33:26",hlgwDianYing
2945,A000002C8FE2A6,"2013-11-29 10:33:41",open
2946,357656051518338,"2013-11-29 10:33:51",hlgwDianYing
2947,A000002C8FE2A6,"2013-11-29 10:34:20",scan2
2948,357656051518338,"2013-11-29 10:34:50",hlgwMeiShi
2949,355546051406554,"2013-11-29 10:59:34",open
2950,355546051406554,"2013-11-29 11:00:28",scan1
2951,355546051406554,"2013-11-29 11:00:46",open
2952,355546051406554,"2013-11-29 11:00:53",scan1
2953,A000004048E5A5,"2013-11-29 12:31:24",open
2954,A000004048E5A5,"2013-11-29 12:31:30",scan1
2955,863388022106772,"2013-11-29 15:26:21",open
2956,A1000001034FE6,"2013-11-29 15:51:02",open
2957,A1000001034FE6,"2013-11-29 15:51:16",hlgwDianYing
2958,353722050599895,"2013-11-30 00:06:11",open
2959,353722050599895,"2013-11-30 00:06:16",hlgwMeiShi
2960,353722050599895,"2013-11-30 00:06:56",hlgwShengHuo
2961,357555051899195,"2013-11-30 05:35:12",open
2962,357555051899195,"2013-11-30 05:38:46",open
2963,357555051899195,"2013-11-30 05:39:20",scan1
2964,357555051899195,"2013-11-30 05:40:19",scan2
2965,357555051899195,"2013-11-30 05:54:11",open
2966,A00000455C5AAF,"2013-11-30 06:06:50",open
2967,A00000455C5AAF,"2013-11-30 06:06:57",scan1
2968,A00000455C5AAF,"2013-11-30 06:07:36",scan2
2969,A00000455C5AAF,"2013-11-30 06:08:16",scan1
2970,A1000001034FE6,"2013-11-30 06:27:48",open
2971,A1000001034FE6,"2013-11-30 06:27:49",scan1
2972,A1000001034FE6,"2013-11-30 06:28:03",open
2973,A1000001034FE6,"2013-11-30 06:28:14",scan1
2974,353918056112093,"2013-11-30 06:34:41",open
2975,A1000001034FE6,"2013-11-30 06:34:46",open
2976,353918056112093,"2013-11-30 06:34:50",scan1
2977,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:13:17",open
2978,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:13:21",scan1
2979,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:13:28",scan2
2980,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:14:46",scan2
2981,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:24:02",open
2982,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:24:24",scan1
2983,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:25:20",scan2
2984,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:26:06",scan2
2985,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:27:32",scan2
2986,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:28:21",scan1
2987,14B09121AC8E4896BB90DA6D3D6F6041,"2013-11-30 07:28:30",scan2
2988,860505021050957,"2013-11-30 07:34:23",open
2989,860505021050957,"2013-11-30 07:34:37",scan2
